label,hx0,hy0,hx1,hy1,hx2,hy2,hx3,hy3,hx4,hy4,hx5,hy5,hx6,hy6,hx7,hy7,hx8,hy8,hx9,hy9,hx10,hy10,hx11,hy11,hx12,hy12,hx13,hy13,hx14,hy14,hx15,hy15,hx16,hy16,hx17,hy17,hx18,hy18,hx19,hy19,hx20,hy20,px0,py0,px1,py1,px2,py2,px3,py3,px4,py4,px5,py5,px6,py6,px7,py7,px8,py8,px9,py9,px10,py10,px11,py11,px12,py12,px13,py13,px14,py14,px15,py15,px16,py16
Good,0.0,0.0,-0.06556541472673416,-0.30701225996017456,-0.19756576418876648,-0.5709860920906067,-0.25404247641563416,-0.8110964894294739,-0.22381004691123962,-1.0,-0.4617585241794586,-0.4272703528404236,-0.6278783679008484,-0.4130259156227112,-0.5750144720077515,-0.380201518535614,-0.5037778615951538,-0.3733501434326172,-0.48940688371658325,-0.2368982434272766,-0.6351966857910156,-0.2403997927904129,-0.5622579455375671,-0.22921286523342133,-0.4790531396865845,-0.22037765383720398,-0.4850849509239197,-0.049240950495004654,-0.6314820051193237,-0.07566731423139572,-0.5615842938423157,-0.07344194501638412,-0.47854459285736084,-0.06194867566227913,-0.45979636907577515,0.12197771668434143,-0.5865960121154785,0.07637662440538406,-0.5280184149742126,0.06818796694278717,-0.45915424823760986,0.07261186838150024,-0.049433473497629166,-0.29575315117836,0.01832548901438713,-0.36158403754234314,-0.09929627180099487,-0.36085906624794006,0.12759990990161896,-0.3167952001094818,-0.15181009471416473,-0.3247956335544586,0.3419511020183563,-0.01134635228663683,-0.3419511020183563,0.01134635228663683,0.5843246579170227,0.35442817211151123,-0.6758548617362976,-1.0,0.2718665301799774,0.13444188237190247,-0.6758548617362976,-1.0,-0.6758548617362976,-1.0,-0.6758548617362976,-1.0,-0.6758548617362976,-1.0,-0.6758548617362976,-1.0,-0.6758548617362976,-1.0,-0.6758548617362976,-1.0
Good,0.0,0.0,-0.06666027754545212,-0.30519604682922363,-0.19990767538547516,-0.5723989605903625,-0.262829452753067,-0.8068327307701111,-0.23331895470619202,-1.0,-0.47574156522750854,-0.4081606864929199,-0.6537401080131531,-0.3873541057109833,-0.6980839371681213,-0.37437671422958374,-0.7087376117706299,-0.38006356358528137,-0.4983864724636078,-0.21208761632442474,-0.6620944738388062,-0.22242145240306854,-0.6208270192146301,-0.2309565246105194,-0.5618906617164612,-0.24155856668949127,-0.48123180866241455,-0.026636244729161263,-0.6308779120445251,-0.054131198674440384,-0.5760610103607178,-0.07100936025381088,-0.5017954707145691,-0.07657469063997269,-0.4459740221500397,0.14014557003974915,-0.5756974220275879,0.0971774160861969,-0.5273075699806213,0.07599382102489471,-0.4593362808227539,0.0708460584282875,-0.050200384110212326,-0.28773927688598633,0.015316582284867764,-0.35473373532295227,-0.10052216798067093,-0.3521118760108948,0.12515577673912048,-0.31346386671066284,-0.15273992717266083,-0.3182765543460846,0.3363252878189087,-0.010248757898807526,-0.3363252878189087,0.010248757898807526,0.5885300636291504,0.35134705901145935,-0.6809523105621338,-1.0,0.252221018075943,0.10911418497562408,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0
Good,0.0,0.0,-0.06666027754545212,-0.30519604682922363,-0.19990767538547516,-0.5723989605903625,-0.262829452753067,-0.8068327307701111,-0.23331895470619202,-1.0,-0.47574156522750854,-0.4081606864929199,-0.6537401080131531,-0.3873541057109833,-0.6980839371681213,-0.37437671422958374,-0.7087376117706299,-0.38006356358528137,-0.4983864724636078,-0.21208761632442474,-0.6620944738388062,-0.22242145240306854,-0.6208270192146301,-0.2309565246105194,-0.5618906617164612,-0.24155856668949127,-0.48123180866241455,-0.026636244729161263,-0.6308779120445251,-0.054131198674440384,-0.5760610103607178,-0.07100936025381088,-0.5017954707145691,-0.07657469063997269,-0.4459740221500397,0.14014557003974915,-0.5756974220275879,0.0971774160861969,-0.5273075699806213,0.07599382102489471,-0.4593362808227539,0.0708460584282875,-0.050200384110212326,-0.28773927688598633,0.015316582284867764,-0.35473373532295227,-0.10052216798067093,-0.3521118760108948,0.12515577673912048,-0.31346386671066284,-0.15273992717266083,-0.3182765543460846,0.3363252878189087,-0.010248757898807526,-0.3363252878189087,0.010248757898807526,0.5885300636291504,0.35134705901145935,-0.6809523105621338,-1.0,0.252221018075943,0.10911418497562408,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0,-0.6809523105621338,-1.0
Good,0.0,0.0,-0.06837205588817596,-0.29900866746902466,-0.19938768446445465,-0.5635939240455627,-0.2585972249507904,-0.8060513138771057,-0.23570074141025543,-1.0,-0.47143661975860596,-0.4087359607219696,-0.653499186038971,-0.38506656885147095,-0.6814513802528381,-0.36316630244255066,-0.6813257336616516,-0.3584618866443634,-0.49481043219566345,-0.21670810878276825,-0.6570822596549988,-0.22488637268543243,-0.6139488816261292,-0.23820923268795013,-0.552575409412384,-0.24328799545764923,-0.4830028712749481,-0.0330267958343029,-0.6303855776786804,-0.06709922105073929,-0.5730100870132446,-0.07852429896593094,-0.499268114566803,-0.07308744639158249,-0.4527529180049896,0.130556121468544,-0.5820950269699097,0.0727592259645462,-0.530848503112793,0.06031452864408493,-0.4653071463108063,0.06311547011137009,-0.050461430102586746,-0.29324671626091003,0.01652822457253933,-0.3629625737667084,-0.0982392281293869,-0.358591765165329,0.12978596985340118,-0.31941044330596924,-0.14638061821460724,-0.3262447118759155,0.33118540048599243,-0.009186424314975739,-0.33118540048599243,0.009186424314975739,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,0.2587897777557373,0.10189548879861832,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0
Good,0.0,0.0,-0.06837205588817596,-0.29900866746902466,-0.19938768446445465,-0.5635939240455627,-0.2585972249507904,-0.8060513138771057,-0.23570074141025543,-1.0,-0.47143661975860596,-0.4087359607219696,-0.653499186038971,-0.38506656885147095,-0.6814513802528381,-0.36316630244255066,-0.6813257336616516,-0.3584618866443634,-0.49481043219566345,-0.21670810878276825,-0.6570822596549988,-0.22488637268543243,-0.6139488816261292,-0.23820923268795013,-0.552575409412384,-0.24328799545764923,-0.4830028712749481,-0.0330267958343029,-0.6303855776786804,-0.06709922105073929,-0.5730100870132446,-0.07852429896593094,-0.499268114566803,-0.07308744639158249,-0.4527529180049896,0.130556121468544,-0.5820950269699097,0.0727592259645462,-0.530848503112793,0.06031452864408493,-0.4653071463108063,0.06311547011137009,-0.050461430102586746,-0.29324671626091003,0.01652822457253933,-0.3629625737667084,-0.0982392281293869,-0.358591765165329,0.12978596985340118,-0.31941044330596924,-0.14638061821460724,-0.3262447118759155,0.33118540048599243,-0.009186424314975739,-0.33118540048599243,0.009186424314975739,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,0.2587897777557373,0.10189548879861832,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0,-0.6706547737121582,-1.0
Good,0.0,0.0,-0.06962763518095016,-0.29860544204711914,-0.1997821033000946,-0.569352924823761,-0.26617729663848877,-0.8060111403465271,-0.23413613438606262,-1.0,-0.4499923586845398,-0.41929787397384644,-0.6353256702423096,-0.41311919689178467,-0.5759744644165039,-0.38062188029289246,-0.4958239793777466,-0.37339040637016296,-0.4730595648288727,-0.23146185278892517,-0.6409677267074585,-0.2402389794588089,-0.5688352584838867,-0.2309996485710144,-0.4847237467765808,-0.22640492022037506,-0.4673213064670563,-0.0490853451192379,-0.6242948174476624,-0.0799637883901596,-0.5539243817329407,-0.08134859055280685,-0.47021543979644775,-0.0730050802230835,-0.44205883145332336,0.11773684620857239,-0.5779422521591187,0.06731394678354263,-0.5167350172996521,0.05751992017030716,-0.44440457224845886,0.0627182126045227,-0.04670220986008644,-0.29497528076171875,0.02207827754318714,-0.3595801889896393,-0.09524185955524445,-0.3602484464645386,0.1324191838502884,-0.31767696142196655,-0.14885520935058594,-0.32810214161872864,0.34075942635536194,-0.007216804660856724,-0.34075942635536194,0.007216804660856724,0.5882711410522461,0.3431985080242157,-0.6721919178962708,-1.0,0.24837014079093933,0.10264475643634796,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0
Good,0.0,0.0,-0.06962763518095016,-0.29860544204711914,-0.1997821033000946,-0.569352924823761,-0.26617729663848877,-0.8060111403465271,-0.23413613438606262,-1.0,-0.4499923586845398,-0.41929787397384644,-0.6353256702423096,-0.41311919689178467,-0.5759744644165039,-0.38062188029289246,-0.4958239793777466,-0.37339040637016296,-0.4730595648288727,-0.23146185278892517,-0.6409677267074585,-0.2402389794588089,-0.5688352584838867,-0.2309996485710144,-0.4847237467765808,-0.22640492022037506,-0.4673213064670563,-0.0490853451192379,-0.6242948174476624,-0.0799637883901596,-0.5539243817329407,-0.08134859055280685,-0.47021543979644775,-0.0730050802230835,-0.44205883145332336,0.11773684620857239,-0.5779422521591187,0.06731394678354263,-0.5167350172996521,0.05751992017030716,-0.44440457224845886,0.0627182126045227,-0.04670220986008644,-0.29497528076171875,0.02207827754318714,-0.3595801889896393,-0.09524185955524445,-0.3602484464645386,0.1324191838502884,-0.31767696142196655,-0.14885520935058594,-0.32810214161872864,0.34075942635536194,-0.007216804660856724,-0.34075942635536194,0.007216804660856724,0.5882711410522461,0.3431985080242157,-0.6721919178962708,-1.0,0.24837014079093933,0.10264475643634796,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0
Good,0.0,0.0,-0.06962763518095016,-0.29860544204711914,-0.1997821033000946,-0.569352924823761,-0.26617729663848877,-0.8060111403465271,-0.23413613438606262,-1.0,-0.4499923586845398,-0.41929787397384644,-0.6353256702423096,-0.41311919689178467,-0.5759744644165039,-0.38062188029289246,-0.4958239793777466,-0.37339040637016296,-0.4730595648288727,-0.23146185278892517,-0.6409677267074585,-0.2402389794588089,-0.5688352584838867,-0.2309996485710144,-0.4847237467765808,-0.22640492022037506,-0.4673213064670563,-0.0490853451192379,-0.6242948174476624,-0.0799637883901596,-0.5539243817329407,-0.08134859055280685,-0.47021543979644775,-0.0730050802230835,-0.44205883145332336,0.11773684620857239,-0.5779422521591187,0.06731394678354263,-0.5167350172996521,0.05751992017030716,-0.44440457224845886,0.0627182126045227,-0.04670220986008644,-0.29497528076171875,0.02207827754318714,-0.3595801889896393,-0.09524185955524445,-0.3602484464645386,0.1324191838502884,-0.31767696142196655,-0.14885520935058594,-0.32810214161872864,0.34075942635536194,-0.007216804660856724,-0.34075942635536194,0.007216804660856724,0.5882711410522461,0.3431985080242157,-0.6721919178962708,-1.0,0.24837014079093933,0.10264475643634796,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0,-0.6721919178962708,-1.0
Good,0.0,0.0,-0.06433621793985367,-0.30383652448654175,-0.19631743431091309,-0.5700913667678833,-0.25911375880241394,-0.8064472079277039,-0.2285294234752655,-1.0,-0.4692577123641968,-0.42566412687301636,-0.6416977643966675,-0.4007185697555542,-0.5712695717811584,-0.3662835359573364,-0.4848090410232544,-0.3675967752933502,-0.49259233474731445,-0.2303897887468338,-0.6541720032691956,-0.22448672354221344,-0.583598792552948,-0.2162676453590393,-0.49833810329437256,-0.21729257702827454,-0.4829755127429962,-0.041124239563941956,-0.6292796730995178,-0.05810662358999252,-0.5563055872917175,-0.061145901679992676,-0.4695902168750763,-0.05939645692706108,-0.45137566328048706,0.13115809857845306,-0.5821073651313782,0.08877389878034592,-0.5173487067222595,0.08157097548246384,-0.440888911485672,0.08350613713264465,-0.047276996076107025,-0.29107826948165894,0.02173205465078354,-0.3581596612930298,-0.09917613118886948,-0.35743483901023865,0.12983156740665436,-0.31269991397857666,-0.15405936539173126,-0.31998610496520996,0.3432457745075226,-0.007802726700901985,-0.3432457745075226,0.007802726700901985,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,0.25108814239501953,0.1144084632396698,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0
Good,0.0,0.0,-0.06433621793985367,-0.30383652448654175,-0.19631743431091309,-0.5700913667678833,-0.25911375880241394,-0.8064472079277039,-0.2285294234752655,-1.0,-0.4692577123641968,-0.42566412687301636,-0.6416977643966675,-0.4007185697555542,-0.5712695717811584,-0.3662835359573364,-0.4848090410232544,-0.3675967752933502,-0.49259233474731445,-0.2303897887468338,-0.6541720032691956,-0.22448672354221344,-0.583598792552948,-0.2162676453590393,-0.49833810329437256,-0.21729257702827454,-0.4829755127429962,-0.041124239563941956,-0.6292796730995178,-0.05810662358999252,-0.5563055872917175,-0.061145901679992676,-0.4695902168750763,-0.05939645692706108,-0.45137566328048706,0.13115809857845306,-0.5821073651313782,0.08877389878034592,-0.5173487067222595,0.08157097548246384,-0.440888911485672,0.08350613713264465,-0.047276996076107025,-0.29107826948165894,0.02173205465078354,-0.3581596612930298,-0.09917613118886948,-0.35743483901023865,0.12983156740665436,-0.31269991397857666,-0.15405936539173126,-0.31998610496520996,0.3432457745075226,-0.007802726700901985,-0.3432457745075226,0.007802726700901985,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,0.25108814239501953,0.1144084632396698,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0,-0.6763207912445068,-1.0
Good,0.0,0.0,-0.061537593603134155,-0.2929860055446625,-0.19259335100650787,-0.5689345598220825,-0.2573801577091217,-0.8068681955337524,-0.22222374379634857,-1.0,-0.4593464434146881,-0.4356094002723694,-0.6283813714981079,-0.414293497800827,-0.5610719323158264,-0.37121331691741943,-0.4760496914386749,-0.3624500334262848,-0.4870969355106354,-0.24723805487155914,-0.6339414119720459,-0.23616014420986176,-0.5596032738685608,-0.2174692451953888,-0.4739520251750946,-0.21621541678905487,-0.4834120571613312,-0.06343546509742737,-0.6104236841201782,-0.0813705250620842,-0.5437971949577332,-0.07400983572006226,-0.463198721408844,-0.06815380603075027,-0.46003443002700806,0.10346128046512604,-0.570197582244873,0.06444649398326874,-0.5127307176589966,0.0670260339975357,-0.44450461864471436,0.07383564859628677,-0.0420343317091465,-0.2843005359172821,0.02658277004957199,-0.3512616455554962,-0.09324509650468826,-0.3513868451118469,0.13575878739356995,-0.31092017889022827,-0.1483197659254074,-0.32078003883361816,0.3398067355155945,-0.011909888125956059,-0.3398067057132721,0.011909982189536095,0.5937669277191162,0.3632756769657135,-0.6795298457145691,-1.0,0.25666263699531555,0.10713626444339752,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0
Good,0.0,0.0,-0.061537593603134155,-0.2929860055446625,-0.19259335100650787,-0.5689345598220825,-0.2573801577091217,-0.8068681955337524,-0.22222374379634857,-1.0,-0.4593464434146881,-0.4356094002723694,-0.6283813714981079,-0.414293497800827,-0.5610719323158264,-0.37121331691741943,-0.4760496914386749,-0.3624500334262848,-0.4870969355106354,-0.24723805487155914,-0.6339414119720459,-0.23616014420986176,-0.5596032738685608,-0.2174692451953888,-0.4739520251750946,-0.21621541678905487,-0.4834120571613312,-0.06343546509742737,-0.6104236841201782,-0.0813705250620842,-0.5437971949577332,-0.07400983572006226,-0.463198721408844,-0.06815380603075027,-0.46003443002700806,0.10346128046512604,-0.570197582244873,0.06444649398326874,-0.5127307176589966,0.0670260339975357,-0.44450461864471436,0.07383564859628677,-0.0420343317091465,-0.2843005359172821,0.02658277004957199,-0.3512616455554962,-0.09324509650468826,-0.3513868451118469,0.13575878739356995,-0.31092017889022827,-0.1483197659254074,-0.32078003883361816,0.3398067355155945,-0.011909888125956059,-0.3398067057132721,0.011909982189536095,0.5937669277191162,0.3632756769657135,-0.6795298457145691,-1.0,0.25666263699531555,0.10713626444339752,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0,-0.6795298457145691,-1.0
Good,0.0,0.0,-0.05600537359714508,-0.3007785677909851,-0.18521156907081604,-0.5748596787452698,-0.24765844643115997,-0.8128644227981567,-0.21363627910614014,-1.0,-0.4626268446445465,-0.4313367009162903,-0.6319989562034607,-0.4089174270629883,-0.6163380146026611,-0.3673575520515442,-0.5729738473892212,-0.3578197956085205,-0.4880527853965759,-0.2410496324300766,-0.6414839625358582,-0.2255840301513672,-0.6054784655570984,-0.21629135310649872,-0.5482684969902039,-0.21569648385047913,-0.47906917333602905,-0.055085889995098114,-0.6232770085334778,-0.06392797827720642,-0.5609511733055115,-0.069231316447258,-0.48263999819755554,-0.06773997843265533,-0.44777145981788635,0.1156366765499115,-0.5720897316932678,0.08143312484025955,-0.516922652721405,0.07384856045246124,-0.4466596245765686,0.07295507937669754,-0.05115058645606041,-0.29736772179603577,0.01942095346748829,-0.36217865347862244,-0.09957572817802429,-0.3627024292945862,0.13028378784656525,-0.31941670179367065,-0.15231934189796448,-0.32875898480415344,0.34514304995536804,-0.005931783467531204,-0.34514307975769043,0.005931783467531204,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0,0.24520863592624664,0.07083337008953094,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0,-0.6727706789970398,-1.0
Good,0.0,0.0,-0.046265579760074615,-0.305488646030426,-0.17642903327941895,-0.5789269804954529,-0.24081386625766754,-0.8136045336723328,-0.20200324058532715,-1.0,-0.47887709736824036,-0.43673211336135864,-0.6092479825019836,-0.4066582918167114,-0.5405080914497375,-0.3710595965385437,-0.45920342206954956,-0.366057425737381,-0.5029946565628052,-0.2473953664302826,-0.6231860518455505,-0.22861938178539276,-0.5509185791015625,-0.21785852313041687,-0.4697951674461365,-0.2157922238111496,-0.4896325469017029,-0.0627225711941719,-0.6026992797851562,-0.07268489897251129,-0.5321208834648132,-0.07420403510332108,-0.4534378945827484,-0.06848625838756561,-0.4539341628551483,0.10436036437749863,-0.5595344305038452,0.07346027344465256,-0.4993639588356018,0.06927744299173355,-0.432384729385376,0.07065973430871964,-0.04872085154056549,-0.29690292477607727,0.01789082959294319,-0.365494042634964,-0.0992722287774086,-0.3639242947101593,0.1275026798248291,-0.3243843913078308,-0.15095768868923187,-0.3277714252471924,0.34336355328559875,-0.005001043435186148,-0.34336355328559875,0.005001043435186148,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,0.24045167863368988,0.07296507805585861,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0
Good,0.0,0.0,-0.046265579760074615,-0.305488646030426,-0.17642903327941895,-0.5789269804954529,-0.24081386625766754,-0.8136045336723328,-0.20200324058532715,-1.0,-0.47887709736824036,-0.43673211336135864,-0.6092479825019836,-0.4066582918167114,-0.5405080914497375,-0.3710595965385437,-0.45920342206954956,-0.366057425737381,-0.5029946565628052,-0.2473953664302826,-0.6231860518455505,-0.22861938178539276,-0.5509185791015625,-0.21785852313041687,-0.4697951674461365,-0.2157922238111496,-0.4896325469017029,-0.0627225711941719,-0.6026992797851562,-0.07268489897251129,-0.5321208834648132,-0.07420403510332108,-0.4534378945827484,-0.06848625838756561,-0.4539341628551483,0.10436036437749863,-0.5595344305038452,0.07346027344465256,-0.4993639588356018,0.06927744299173355,-0.432384729385376,0.07065973430871964,-0.04872085154056549,-0.29690292477607727,0.01789082959294319,-0.365494042634964,-0.0992722287774086,-0.3639242947101593,0.1275026798248291,-0.3243843913078308,-0.15095768868923187,-0.3277714252471924,0.34336355328559875,-0.005001043435186148,-0.34336355328559875,0.005001043435186148,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,0.24045167863368988,0.07296507805585861,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0,-0.6723705530166626,-1.0
Good,0.0,0.0,-0.04026224836707115,-0.30355408787727356,-0.16250693798065186,-0.5781563520431519,-0.22708922624588013,-0.803604245185852,-0.20129142701625824,-1.0,-0.438131719827652,-0.43800389766693115,-0.5982559323310852,-0.4104108214378357,-0.5493769645690918,-0.3681011497974396,-0.47502943873405457,-0.35813575983047485,-0.46824803948402405,-0.25355085730552673,-0.6117745637893677,-0.23179908096790314,-0.5444949269294739,-0.2091592252254486,-0.4620845317840576,-0.207983136177063,-0.46496060490608215,-0.07160603255033493,-0.5928554534912109,-0.07383542507886887,-0.5241379737854004,-0.06721831113100052,-0.4449295103549957,-0.06750897318124771,-0.43777716159820557,0.0982929915189743,-0.5449882745742798,0.0733313262462616,-0.48528769612312317,0.07358348369598389,-0.4188922941684723,0.07415161281824112,-0.05142924562096596,-0.30334216356277466,0.016102751716971397,-0.3670302629470825,-0.10318900644779205,-0.36704930663108826,0.12251783907413483,-0.3226989507675171,-0.15993648767471313,-0.32971814274787903,0.3488664925098419,-0.005370758473873138,-0.3488665223121643,0.005370758473873138,0.5674368739128113,0.3393734395503998,-0.676253616809845,-1.0,0.2250281274318695,0.051025960594415665,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0
Good,0.0,0.0,-0.04026224836707115,-0.30355408787727356,-0.16250693798065186,-0.5781563520431519,-0.22708922624588013,-0.803604245185852,-0.20129142701625824,-1.0,-0.438131719827652,-0.43800389766693115,-0.5982559323310852,-0.4104108214378357,-0.5493769645690918,-0.3681011497974396,-0.47502943873405457,-0.35813575983047485,-0.46824803948402405,-0.25355085730552673,-0.6117745637893677,-0.23179908096790314,-0.5444949269294739,-0.2091592252254486,-0.4620845317840576,-0.207983136177063,-0.46496060490608215,-0.07160603255033493,-0.5928554534912109,-0.07383542507886887,-0.5241379737854004,-0.06721831113100052,-0.4449295103549957,-0.06750897318124771,-0.43777716159820557,0.0982929915189743,-0.5449882745742798,0.0733313262462616,-0.48528769612312317,0.07358348369598389,-0.4188922941684723,0.07415161281824112,-0.05142924562096596,-0.30334216356277466,0.016102751716971397,-0.3670302629470825,-0.10318900644779205,-0.36704930663108826,0.12251783907413483,-0.3226989507675171,-0.15993648767471313,-0.32971814274787903,0.3488664925098419,-0.005370758473873138,-0.3488665223121643,0.005370758473873138,0.5674368739128113,0.3393734395503998,-0.676253616809845,-1.0,0.2250281274318695,0.051025960594415665,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0
Good,0.0,0.0,-0.04026224836707115,-0.30355408787727356,-0.16250693798065186,-0.5781563520431519,-0.22708922624588013,-0.803604245185852,-0.20129142701625824,-1.0,-0.438131719827652,-0.43800389766693115,-0.5982559323310852,-0.4104108214378357,-0.5493769645690918,-0.3681011497974396,-0.47502943873405457,-0.35813575983047485,-0.46824803948402405,-0.25355085730552673,-0.6117745637893677,-0.23179908096790314,-0.5444949269294739,-0.2091592252254486,-0.4620845317840576,-0.207983136177063,-0.46496060490608215,-0.07160603255033493,-0.5928554534912109,-0.07383542507886887,-0.5241379737854004,-0.06721831113100052,-0.4449295103549957,-0.06750897318124771,-0.43777716159820557,0.0982929915189743,-0.5449882745742798,0.0733313262462616,-0.48528769612312317,0.07358348369598389,-0.4188922941684723,0.07415161281824112,-0.05142924562096596,-0.30334216356277466,0.016102751716971397,-0.3670302629470825,-0.10318900644779205,-0.36704930663108826,0.12251783907413483,-0.3226989507675171,-0.15993648767471313,-0.32971814274787903,0.3488664925098419,-0.005370758473873138,-0.3488665223121643,0.005370758473873138,0.5674368739128113,0.3393734395503998,-0.676253616809845,-1.0,0.2250281274318695,0.051025960594415665,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0,-0.676253616809845,-1.0
Good,0.0,0.0,-0.028545713052153587,-0.2962937355041504,-0.1563367247581482,-0.5758376121520996,-0.21464362740516663,-0.8075881004333496,-0.1849103569984436,-1.0,-0.4428395926952362,-0.4325827956199646,-0.5966479182243347,-0.4023652672767639,-0.5332339406013489,-0.3561649024486542,-0.44433292746543884,-0.3506801128387451,-0.47431957721710205,-0.24537108838558197,-0.6059832572937012,-0.220539852976799,-0.5276039242744446,-0.19248522818088531,-0.438238263130188,-0.19593781232833862,-0.46875229477882385,-0.05999619513750076,-0.5879330635070801,-0.05968869850039482,-0.5144885778427124,-0.047629594802856445,-0.43094193935394287,-0.050496239215135574,-0.439136803150177,0.10986065119504929,-0.5412465929985046,0.08688777685165405,-0.47523605823516846,0.09503565728664398,-0.4036486744880676,0.0951729565858841,-0.04523659497499466,-0.296735942363739,0.025574401021003723,-0.3637077808380127,-0.09455522149801254,-0.3635055422782898,0.1388695240020752,-0.3244211971759796,-0.145481675863266,-0.33394548296928406,0.33887261152267456,-0.0062157269567251205,-0.33887261152267456,0.0062157269567251205,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0,0.24045972526073456,0.04991338402032852,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0,-0.6668308973312378,-1.0
