label,hx0,hy0,hx1,hy1,hx2,hy2,hx3,hy3,hx4,hy4,hx5,hy5,hx6,hy6,hx7,hy7,hx8,hy8,hx9,hy9,hx10,hy10,hx11,hy11,hx12,hy12,hx13,hy13,hx14,hy14,hx15,hy15,hx16,hy16,hx17,hy17,hx18,hy18,hx19,hy19,hx20,hy20
0,0.0,0.0,-0.2805383503437042,-0.10831224918365479,-0.44309234619140625,-0.311084508895874,-0.5375758409500122,-0.4865647256374359,-0.5494888424873352,-0.6647120714187622,-0.02715148963034153,-0.6849430203437805,-0.15055260062217712,-0.9455984830856323,-0.3472258448600769,-0.8868193030357361,-0.4178628623485565,-0.745710551738739,0.06896601617336273,-0.7014502882957458,-0.12333620339632034,-1.0,-0.36039501428604126,-0.8830708265304565,-0.4238269627094269,-0.7348999977111816,0.11267849802970886,-0.6801833510398865,-0.07469558715820312,-0.9942160844802856,-0.3162505030632019,-0.8732811212539673,-0.38356104493141174,-0.7155190110206604,0.09925942867994308,-0.6235874891281128,-0.08890172094106674,-0.8753920197486877,-0.2775253653526306,-0.8013874292373657,-0.34521663188934326,-0.6663407683372498
0,0.0,0.0,-0.2876148819923401,-0.12301628291606903,-0.45471253991127014,-0.32652679085731506,-0.5533651113510132,-0.49963435530662537,-0.5599991679191589,-0.6809816956520081,-0.03603602945804596,-0.6839916706085205,-0.15289855003356934,-0.9425371885299683,-0.3427674174308777,-0.8858994841575623,-0.4071888327598572,-0.7513367533683777,0.05676262825727463,-0.7040470242500305,-0.13281309604644775,-1.0,-0.3634532392024994,-0.8928796052932739,-0.4334079325199127,-0.7502639889717102,0.09732738882303238,-0.6861317157745361,-0.09656234085559845,-0.9946328997612,-0.3341807425022125,-0.8851766586303711,-0.4129490852355957,-0.7354853749275208,0.08054104447364807,-0.6330959796905518,-0.1118374839425087,-0.8792603015899658,-0.2929764986038208,-0.8106987476348877,-0.3663104772567749,-0.6803659200668335
0,0.0,0.0,-0.2876010835170746,-0.11867794394493103,-0.439236581325531,-0.33172738552093506,-0.5319658517837524,-0.5047752261161804,-0.5532218813896179,-0.6782059669494629,-0.016003543511033058,-0.6691307425498962,-0.14427068829536438,-0.9403591752052307,-0.3405628800392151,-0.8971386551856995,-0.43341773748397827,-0.7586466670036316,0.07424097508192062,-0.6924983859062195,-0.12480196356773376,-1.0,-0.3653518259525299,-0.9025163650512695,-0.4412153661251068,-0.7555656433105469,0.11737463623285294,-0.6804778575897217,-0.0919220820069313,-0.9879393577575684,-0.335039883852005,-0.8717162013053894,-0.4060523808002472,-0.7102635502815247,0.10679563134908676,-0.6368464231491089,-0.0916757732629776,-0.8780989050865173,-0.28925010561943054,-0.8070703148841858,-0.3630056083202362,-0.6687395572662354
0,0.0,0.0,-0.29678574204444885,-0.10323846340179443,-0.4539545476436615,-0.3152843713760376,-0.5510766506195068,-0.4922017753124237,-0.5649402737617493,-0.673676073551178,-0.007588074542582035,-0.6738945245742798,-0.13815152645111084,-0.9437925219535828,-0.34067636728286743,-0.8851966261863708,-0.4180993437767029,-0.7383369207382202,0.08777162432670593,-0.6972494125366211,-0.12186772376298904,-1.0,-0.3689740300178528,-0.89680415391922,-0.4442070424556732,-0.7481692433357239,0.1294167935848236,-0.6796049475669861,-0.08375522494316101,-0.9922814965248108,-0.33205652236938477,-0.880397617816925,-0.41217851638793945,-0.7244932651519775,0.11290100961923599,-0.6304904818534851,-0.09633608907461166,-0.8719514608383179,-0.29443708062171936,-0.8060508966445923,-0.3767731487751007,-0.6771084070205688
0,0.0,0.0,-0.28701964020729065,-0.11446809023618698,-0.44172143936157227,-0.32432234287261963,-0.5358542203903198,-0.5008427500724792,-0.544696033000946,-0.6777488589286804,-0.003086274489760399,-0.6717597246170044,-0.14202545583248138,-0.9434917569160461,-0.3460187613964081,-0.8959899544715881,-0.43040722608566284,-0.7508190274238586,0.0876547172665596,-0.6933618783950806,-0.11868619173765182,-1.0,-0.3643900156021118,-0.9045445919036865,-0.43542319536209106,-0.7628278136253357,0.1278231292963028,-0.6785579919815063,-0.08237460255622864,-0.9934787750244141,-0.3317345678806305,-0.8819557428359985,-0.4022804796695709,-0.7227110266685486,0.10989376902580261,-0.6315883994102478,-0.09348165988922119,-0.8776843547821045,-0.28764399886131287,-0.8053512573242188,-0.3545253276824951,-0.6651005744934082
0,0.0,0.0,-0.2874491810798645,-0.11203848570585251,-0.45056575536727905,-0.3165002465248108,-0.5463190078735352,-0.4977332353591919,-0.5453237295150757,-0.6816423535346985,-0.01776936836540699,-0.6686583757400513,-0.13527654111385345,-0.9433726668357849,-0.3316347002983093,-0.8926821947097778,-0.40962743759155273,-0.7518281936645508,0.07529472559690475,-0.6884527802467346,-0.11372148990631104,-1.0,-0.3532108962535858,-0.9017134308815002,-0.42715930938720703,-0.7604283094406128,0.115915447473526,-0.6732756495475769,-0.08004233241081238,-0.991051435470581,-0.3249891400337219,-0.8735457062721252,-0.40116941928863525,-0.7130856513977051,0.10042550414800644,-0.6298260688781738,-0.09754211455583572,-0.880733072757721,-0.2826679050922394,-0.8024985790252686,-0.35097816586494446,-0.658379077911377
0,0.0,0.0,-0.264517605304718,-0.11421649903059006,-0.4152555763721466,-0.32263731956481934,-0.5063765048980713,-0.4980759024620056,-0.5151599645614624,-0.6683357357978821,0.05757445469498634,-0.6792715191841125,-0.09117822349071503,-0.9535730481147766,-0.3014761507511139,-0.8971812725067139,-0.37734299898147583,-0.7496448159217834,0.13704222440719604,-0.6905529499053955,-0.08671225607395172,-1.0,-0.33260664343833923,-0.883230447769165,-0.39226311445236206,-0.7296173572540283,0.15721988677978516,-0.6710233688354492,-0.06232447549700737,-0.9872440099716187,-0.30597299337387085,-0.8680506348609924,-0.36844271421432495,-0.705024778842926,0.11589870601892471,-0.6201386451721191,-0.07976821810007095,-0.8746805787086487,-0.2659282386302948,-0.8049697279930115,-0.33054208755493164,-0.6663462519645691
0,0.0,0.0,-0.2883102595806122,-0.11801902949810028,-0.4503781497478485,-0.324823260307312,-0.5477361679077148,-0.5034446716308594,-0.5616801977157593,-0.6820825934410095,-0.02007405087351799,-0.6733046174049377,-0.14008502662181854,-0.9442340731620789,-0.3392724394798279,-0.8895038962364197,-0.4103669822216034,-0.7578717470169067,0.06911006569862366,-0.6834622025489807,-0.11960773915052414,-1.0,-0.3569366931915283,-0.8897868990898132,-0.427920937538147,-0.7495418787002563,0.0998791977763176,-0.6599358916282654,-0.08719263225793839,-0.9830182790756226,-0.3287277817726135,-0.875828742980957,-0.411140114068985,-0.7329369783401489,0.0755094587802887,-0.6084208488464355,-0.11163823306560516,-0.8604838252067566,-0.2961445748806,-0.7988579273223877,-0.37457871437072754,-0.6807070374488831
0,0.0,0.0,-0.28065335750579834,-0.13181520998477936,-0.42785370349884033,-0.3436264991760254,-0.5231257677078247,-0.5112987160682678,-0.5462539196014404,-0.683661162853241,0.041845276951789856,-0.6888735890388489,-0.12714029848575592,-0.9571030139923096,-0.3353475332260132,-0.9051656723022461,-0.4215864837169647,-0.7644959688186646,0.12175554782152176,-0.6997234225273132,-0.10798761248588562,-1.0,-0.3526303470134735,-0.8976451754570007,-0.41945263743400574,-0.7552770376205444,0.14266854524612427,-0.6770970225334167,-0.08797070384025574,-0.982957661151886,-0.33246490359306335,-0.8690298199653625,-0.39861345291137695,-0.7160934805870056,0.10756974667310715,-0.6216873526573181,-0.0959269180893898,-0.8692091107368469,-0.28704261779785156,-0.8004250526428223,-0.3540129065513611,-0.6674242615699768
0,0.0,0.0,-0.2802679240703583,-0.12919461727142334,-0.43071579933166504,-0.3418794572353363,-0.5289939641952515,-0.5145280361175537,-0.5450173020362854,-0.6878882050514221,0.03365467116236687,-0.6765937805175781,-0.11011075973510742,-0.9511213302612305,-0.3100895583629608,-0.9032422304153442,-0.3915916979312897,-0.7667429447174072,0.11704385280609131,-0.691950798034668,-0.10084255039691925,-1.0,-0.34492620825767517,-0.8953009843826294,-0.41758236289024353,-0.7462393641471863,0.14442665874958038,-0.6759450435638428,-0.07911302894353867,-0.9795097708702087,-0.3246050775051117,-0.8673985600471497,-0.3985007107257843,-0.7125648260116577,0.1156882792711258,-0.6299025416374207,-0.09405681490898132,-0.8709022998809814,-0.2856367230415344,-0.8061339855194092,-0.3558275103569031,-0.6771237850189209
0,0.0,0.0,-0.2896786332130432,-0.13264141976833344,-0.4371764063835144,-0.34489014744758606,-0.5294865369796753,-0.516610860824585,-0.5423320531845093,-0.6904181838035583,0.007571252062916756,-0.6811704039573669,-0.11521673202514648,-0.9546347260475159,-0.31067174673080444,-0.9031277894973755,-0.39399802684783936,-0.7645936012268066,0.09334208816289902,-0.6962565183639526,-0.10641153156757355,-1.0,-0.34903907775878906,-0.8998225331306458,-0.4260801374912262,-0.7597689032554626,0.1272295117378235,-0.6766507029533386,-0.08317036926746368,-0.9831799268722534,-0.3234833776950836,-0.8710237741470337,-0.39777642488479614,-0.7181762456893921,0.10613343119621277,-0.6267251372337341,-0.09217405319213867,-0.8684346079826355,-0.2799598276615143,-0.8039887547492981,-0.3513078987598419,-0.674663245677948
0,0.0,0.0,-0.2792500853538513,-0.14308373630046844,-0.4302401840686798,-0.3466244637966156,-0.5223538279533386,-0.5116505026817322,-0.5396353006362915,-0.6897045373916626,-0.005041566211730242,-0.6930068731307983,-0.1537715494632721,-0.9529482126235962,-0.349942684173584,-0.8815785050392151,-0.4134983718395233,-0.7351910471916199,0.08304805308580399,-0.7043615579605103,-0.13245712220668793,-1.0,-0.36587977409362793,-0.8819078207015991,-0.42138051986694336,-0.7348963618278503,0.1172306165099144,-0.6794731020927429,-0.08990715444087982,-0.9885155558586121,-0.32979270815849304,-0.8708488345146179,-0.39605793356895447,-0.7179644107818604,0.09302081167697906,-0.619017481803894,-0.0944797620177269,-0.878348171710968,-0.2817918360233307,-0.8146159648895264,-0.3531259000301361,-0.6853090524673462
0,0.0,0.0,-0.2684856057167053,-0.11932694911956787,-0.4221053719520569,-0.32292184233665466,-0.5163920521736145,-0.49170878529548645,-0.533594012260437,-0.6718963980674744,0.013000213541090488,-0.6821359992027283,-0.12187957763671875,-0.9482664465904236,-0.32587993144989014,-0.8962390422821045,-0.40842995047569275,-0.7567101120948792,0.09692554920911789,-0.6931583285331726,-0.10714159160852432,-1.0,-0.3436601758003235,-0.892946720123291,-0.41397958993911743,-0.7473676204681396,0.1289205402135849,-0.6727766990661621,-0.07396046817302704,-0.9820788502693176,-0.3106301426887512,-0.8640271425247192,-0.38126349449157715,-0.7070243954658508,0.10761497914791107,-0.6210050582885742,-0.0771883949637413,-0.8739888668060303,-0.2614724040031433,-0.8061268925666809,-0.33367273211479187,-0.6711434125900269
0,0.0,0.0,-0.2711241841316223,-0.11950672417879105,-0.4261413812637329,-0.3210298717021942,-0.5151856541633606,-0.4916212260723114,-0.5313587784767151,-0.6698291897773743,-0.02833503670990467,-0.6822534203529358,-0.13810297846794128,-0.9512815475463867,-0.3360217809677124,-0.8855429887771606,-0.40306147933006287,-0.7394570708274841,0.05947831645607948,-0.6928122043609619,-0.11466383188962936,-1.0,-0.3478645086288452,-0.888786792755127,-0.41010454297065735,-0.7460375428199768,0.10183174163103104,-0.6694357991218567,-0.07330899685621262,-0.9819187521934509,-0.3143163323402405,-0.8673703074455261,-0.3854697644710541,-0.7140344381332397,0.0936257615685463,-0.6130728125572205,-0.08176588267087936,-0.8622095584869385,-0.27149760723114014,-0.7971585988998413,-0.34808534383773804,-0.6682800054550171
0,0.0,0.0,-0.2941362261772156,-0.12493575364351273,-0.4566093385219574,-0.3274064362049103,-0.5463263392448425,-0.5056186318397522,-0.5554870367050171,-0.6871843934059143,-0.055282775312662125,-0.6740783452987671,-0.16320931911468506,-0.9460553526878357,-0.3589823842048645,-0.8747023344039917,-0.423621267080307,-0.7287410497665405,0.038599152117967606,-0.6870118975639343,-0.14168617129325867,-1.0,-0.3749336004257202,-0.8829005360603333,-0.438664048910141,-0.7373402118682861,0.08277569711208344,-0.6678237915039062,-0.10139094293117523,-0.9861633777618408,-0.3433912396430969,-0.8652113676071167,-0.41498154401779175,-0.7095814943313599,0.07039798051118851,-0.6165242791175842,-0.12074102461338043,-0.8718806505203247,-0.30964967608451843,-0.8007781505584717,-0.38299718499183655,-0.6668257713317871
0,0.0,0.0,-0.2732660174369812,-0.11804860830307007,-0.42411068081855774,-0.3293479382991791,-0.5160089731216431,-0.5043020248413086,-0.531003475189209,-0.6812126636505127,0.04886128008365631,-0.6859391331672668,-0.1019435003399849,-0.9429697394371033,-0.3146226704120636,-0.893988847732544,-0.4014526307582855,-0.7549240589141846,0.134260356426239,-0.7025623917579651,-0.09136474877595901,-1.0,-0.33753398060798645,-0.8945373892784119,-0.4116543233394623,-0.7487881183624268,0.16038434207439423,-0.6831044554710388,-0.06955213099718094,-0.9909366965293884,-0.31368809938430786,-0.8773292303085327,-0.38907480239868164,-0.7210766077041626,0.12424201518297195,-0.6285887360572815,-0.07921964675188065,-0.880337655544281,-0.26780617237091064,-0.814058244228363,-0.3426191210746765,-0.6796150803565979
0,0.0,0.0,-0.26426661014556885,-0.11504802852869034,-0.4191770553588867,-0.3207099437713623,-0.512963593006134,-0.4969107210636139,-0.5198425650596619,-0.6775577068328857,0.031822942197322845,-0.6774778962135315,-0.10074342042207718,-0.9449886679649353,-0.30852559208869934,-0.898648202419281,-0.38855063915252686,-0.7609314322471619,0.11721756309270859,-0.693229079246521,-0.08220651000738144,-1.0,-0.32491421699523926,-0.9021542072296143,-0.3998010456562042,-0.7646339535713196,0.1482635885477066,-0.6741536855697632,-0.0498543307185173,-0.9860669374465942,-0.2911481261253357,-0.8808768391609192,-0.36940300464630127,-0.7355295419692993,0.1221252903342247,-0.6197532415390015,-0.06983678787946701,-0.8691632151603699,-0.2583397924900055,-0.802769660949707,-0.33482658863067627,-0.6768804788589478
0,0.0,0.0,-0.2774742543697357,-0.11751842498779297,-0.4301857352256775,-0.3174823522567749,-0.52046138048172,-0.49080029129981995,-0.5372223854064941,-0.6700515747070312,-0.008668811060488224,-0.6804513931274414,-0.14867928624153137,-0.9471450448036194,-0.34568533301353455,-0.8778296709060669,-0.40702465176582336,-0.7311074733734131,0.0864599421620369,-0.6990717649459839,-0.11994331330060959,-1.0,-0.3533260226249695,-0.8712440729141235,-0.40326911211013794,-0.7157811522483826,0.12634283304214478,-0.678722083568573,-0.07774745672941208,-0.9912311434745789,-0.315894216299057,-0.8597994446754456,-0.3734983205795288,-0.6981565952301025,0.10654126852750778,-0.6236112713813782,-0.09536393731832504,-0.876613438129425,-0.28226345777511597,-0.7973645925521851,-0.3429119288921356,-0.659396231174469
0,0.0,0.0,-0.28898075222969055,-0.13490581512451172,-0.45285341143608093,-0.33766844868659973,-0.5527709126472473,-0.5090137720108032,-0.5617774128913879,-0.6807234287261963,-0.08427315205335617,-0.6787588000297546,-0.19143319129943848,-0.9380345940589905,-0.3802846074104309,-0.8715502619743347,-0.4491675794124603,-0.7381018400192261,0.0005900702672079206,-0.695215106010437,-0.15934646129608154,-1.0,-0.39030352234840393,-0.8945753574371338,-0.45702797174453735,-0.7547503113746643,0.05139460414648056,-0.6818922162055969,-0.11095582693815231,-0.9841705560684204,-0.34974148869514465,-0.8672619462013245,-0.4192756116390228,-0.7145209312438965,0.0595453605055809,-0.6376433968544006,-0.11008807271718979,-0.8831868171691895,-0.30041268467903137,-0.8065586090087891,-0.37338918447494507,-0.6658392548561096
0,0.0,0.0,-0.2783946990966797,-0.1524355411529541,-0.4277346134185791,-0.35351693630218506,-0.5207200646400452,-0.5201295614242554,-0.5313381552696228,-0.6914735436439514,-0.03033813275396824,-0.6926175355911255,-0.1585710197687149,-0.9412013292312622,-0.34867700934410095,-0.8797093629837036,-0.43277549743652344,-0.751529335975647,0.04879491403698921,-0.7103431820869446,-0.13729380071163177,-1.0,-0.36358964443206787,-0.8968698978424072,-0.4358791708946228,-0.7588944435119629,0.0921495109796524,-0.6956830620765686,-0.0952717587351799,-0.9866676330566406,-0.3253776431083679,-0.8688998818397522,-0.3923642337322235,-0.7172815799713135,0.09341947734355927,-0.6459250450134277,-0.07776123285293579,-0.8865875005722046,-0.2627002000808716,-0.8138867020606995,-0.3338093161582947,-0.6757258772850037
0,0.0,0.0,-0.2921144962310791,-0.15422694385051727,-0.43913307785987854,-0.3636629581451416,-0.5481361150741577,-0.5273496508598328,-0.6130834817886353,-0.6955749988555908,0.00128155667334795,-0.7096555829048157,-0.16100549697875977,-0.9424918293952942,-0.36709970235824585,-0.9076830148696899,-0.481834352016449,-0.7940225601196289,0.08849559724330902,-0.7211000919342041,-0.1379813551902771,-1.0,-0.38677558302879333,-0.9211380481719971,-0.49554169178009033,-0.7987028360366821,0.1207633689045906,-0.7003738880157471,-0.11205637454986572,-0.9841880202293396,-0.36889907717704773,-0.8859338164329529,-0.47891098260879517,-0.7496572732925415,0.09095484018325806,-0.643321692943573,-0.12543843686580658,-0.8713927268981934,-0.32870668172836304,-0.8146960735321045,-0.4303501546382904,-0.7025466561317444
0,0.0,0.0,-0.20788052678108215,-0.23848223686218262,-0.26659226417541504,-0.44058898091316223,-0.32656988501548767,-0.6076515913009644,-0.3834734857082367,-0.7499414086341858,0.1472582072019577,-0.7170171141624451,-0.15333083271980286,-0.9614778161048889,-0.37950897216796875,-0.9071277976036072,-0.5197831988334656,-0.7919859290122986,0.1623443365097046,-0.7153500914573669,-0.18690741062164307,-1.0,-0.41586971282958984,-0.9153047800064087,-0.5344176292419434,-0.7768684029579163,0.1208743005990982,-0.6901085376739502,-0.2299014925956726,-0.9646783471107483,-0.4441029131412506,-0.8664669990539551,-0.5342695116996765,-0.7318739891052246,0.03113597445189953,-0.6405940651893616,-0.23289115726947784,-0.8509312868118286,-0.40235549211502075,-0.808243989944458,-0.4944835305213928,-0.7211793065071106
0,0.0,0.0,-0.2835339307785034,-0.15014013648033142,-0.42753303050994873,-0.3547532856464386,-0.5340970754623413,-0.5198465585708618,-0.5945910215377808,-0.6942765712738037,0.007461754605174065,-0.7099207639694214,-0.15818610787391663,-0.9491849541664124,-0.36880970001220703,-0.9103143811225891,-0.47392258048057556,-0.7919298410415649,0.08957429230213165,-0.7179784774780273,-0.14069916307926178,-1.0,-0.39401116967201233,-0.9209326505661011,-0.49768200516700745,-0.7989906072616577,0.1167781800031662,-0.6925353407859802,-0.11682571470737457,-0.9790731072425842,-0.3712760806083679,-0.8872092962265015,-0.47597450017929077,-0.754558801651001,0.08624894171953201,-0.6351080536842346,-0.13531489670276642,-0.8557299971580505,-0.33225107192993164,-0.8043386936187744,-0.425658255815506,-0.6986212730407715
0,0.0,0.0,-0.282062828540802,-0.1345389187335968,-0.42512041330337524,-0.3492021858692169,-0.5345875024795532,-0.5152055025100708,-0.6079169511795044,-0.683353841304779,0.05330140143632889,-0.699134349822998,-0.15116332471370697,-0.9419602751731873,-0.36975783109664917,-0.8996868133544922,-0.48143279552459717,-0.7781994938850403,0.12969736754894257,-0.7143058180809021,-0.13471555709838867,-1.0,-0.3930370509624481,-0.9151598215103149,-0.49230682849884033,-0.7770569920539856,0.13962942361831665,-0.6935139298439026,-0.12224259227514267,-0.9784013628959656,-0.37981677055358887,-0.8796311020851135,-0.4789145290851593,-0.7421389818191528,0.08771707862615585,-0.6392181515693665,-0.13802964985370636,-0.8725569844245911,-0.338052898645401,-0.8145167231559753,-0.4307151436805725,-0.6976099610328674
